county,pin_normalized,sale_date,sale_price,document_number,deed_type,is_arms_length,filter_flags,source,source_url,extracted_at,confidence_score,parcel_address,township
dupage,0924200035,2023-03-16,715000.0,R2023-017130,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:01.643006,3,15W232 PLAINFIELD RD BURR RIDGE IL 60527,
dupage,0936105025,2023-03-30,650000.0,R2023-019909,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:01.64379,3,8250 LAKE RIDGE DR BURR RIDGE IL 60527,
dupage,1001401033,2023-03-31,1180000.0,R2023-019864,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:01.643896,3,9290 FOREST EDGE LN BURR RIDGE IL 60527,
dupage,1002411005,2023-03-31,917000.0,R2023-022212,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:01.643918,3,9 ARCADIA CT BURR RIDGE IL 60527,
dupage,0925111070,2023-04-14,420000.0,R2023-023464,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:01.644743,3,108 CHESTNUT HILL CIR BURR RIDGE IL 60527,
dupage,0936405011,2023-04-18,729000.0,R2023-028876,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:01.64495,3,8648 HEATHER DR BURR RIDGE IL 60527,
dupage,0925405024,2023-04-18,750000.0,R2023-024577,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:01.644973,3,7820 S COUNTY LINE RD BURR RIDGE IL 60527,
dupage,1011200002,2023-04-18,365000.0,R2023-025607,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:01.644977,3,16W370 95TH PL BURR RIDGE IL 60527,
dupage,0924200105,2023-04-24,690220.0,R2023-030301,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.084043,3,6520 S ELM ST BURR RIDGE IL 60527,
dupage,1011200005,2023-04-27,490000.0,R2023-027939,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.084389,3,16W348 95TH PL BURR RIDGE IL 60527,
dupage,0936406015,2023-04-27,715000.0,R2023-028724,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.084402,3,250 LAKEWOOD CIR BURR RIDGE IL 60527,
dupage,0936106010,2023-04-28,776000.0,R2023-033438,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.084542,3,8170 RIDGEPOINTE DR BURR RIDGE IL 60527,
dupage,0936109013,2023-04-30,745000.0,R2023-037089,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.084663,3,13 LAKE RIDGE CLUB CT BURR RIDGE IL 60527,
dupage,1002409032,2023-05-04,375000.0,R2023-028558,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.084939,3,9450 FALLING WATERS DR E BURR RIDGE IL 60527,
dupage,0936404002,2023-05-09,555000.0,R2023-038990,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.085245,3,8313 PARK AVE BURR RIDGE IL 60527,
dupage,1001209006,2023-05-16,931000.0,R2023-035978,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.085824,3,8945 GLENMORA LN BURR RIDGE IL 60521,
dupage,0924407003,2023-05-17,650000.0,R2023-030969,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.085919,3,"7045 VETERANS BLVD # A-1 BURR RIDGE IL 60527",
dupage,0924306012,2023-05-17,325000.0,R2023-033763,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.085951,3,6790 FIELDSTONE DR BURR RIDGE IL 60527,
dupage,0913301035,2023-05-18,1490000.0,R2023-036254,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.086069,3,479 60TH PL BURR RIDGE IL 60521,
dupage,0924402003,2023-05-19,900000.0,R2023-031540,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.086172,3,6983 FIELDSTONE DR BURR RIDGE IL 60527,
dupage,0913302031,2023-05-25,1300000.0,R2023-034236,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.086675,3,11 RIDGE FARM RD BURR RIDGE IL 60527,
dupage,0936210018,2023-05-25,200000.0,R2023-034842,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.086687,3,"7962 S GARFIELD AVE # 110 BURR RIDGE IL 60521",
dupage,1001304021,2023-06-01,1000000.0,R2023-037589,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:05.087433,3,9425 S MADISON ST BURR RIDGE IL 60521,
dupage,1001401031,2023-06-22,140000.0,R2023-042471,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:11.740354,3,9250 FOREST EDGE DR BURR RIDGE IL 60527,
dupage,0935205020,2023-06-29,8800000.0,R2023-042264,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:11.741219,3,7926-8010 S MADISON ST BURR RIDGE IL 60527,
dupage,0935203001,2023-06-29,9650000.0,R2023-042262,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:11.741226,3,231-51 FRONTAGE RD BURR RIDGE IL 60527,
dupage,0935204018,2023-06-29,5000000.0,R2023-042263,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:11.741273,3,151-280 SHORE DR BURR RIDGE IL 60527,
dupage,1011207002,2023-07-14,205000.0,R2023-049918,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:11.74259,3,9508 FALLING WATERS DR W BURR RIDGE IL 60527,
dupage,1001207037,2023-07-31,890000.0,R2023-052055,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:14.515181,3,3 ENCLAVE CT BURR RIDGE IL 60527,
dupage,0925303016,2023-08-02,6735000.0,R2023-050706,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:14.51544,3,405-09 HEATHROW CT BURR RIDGE IL 60482,
dupage,0913302024,2023-08-04,1090000.0,R2023-050116,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:14.515564,3,6121 WOODCREEK DR BURR RIDGE IL 60521,
dupage,0913407010,2023-08-07,1260000.0,R2023-056648,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:14.515703,3,10 WOODGATE DR BURR RIDGE IL 60527,
dupage,0925207004,2023-08-11,335000.0,R2023-054629,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:14.516067,3,7349 S PARK AVE BURR RIDGE IL 60527,
dupage,1001308030,2023-08-30,515000.0,R2023-058651,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:14.517442,3,55 OAK CREEK DR BURR RIDGE IL 60527,
dupage,1001109015,2023-08-30,899000.0,R2023-057707,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:14.517456,3,8 MORGAN CT BURR RIDGE IL 60527,
dupage,1001207081,2023-08-31,215000.0,R2023-057956,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:14.51758,3,15W050 91ST ST BURR RIDGE IL 60527,
dupage,1001100037,2023-09-06,270000.0,R2023-064286,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:14.517905,3,8740 POLO RIDGE CT BURR RIDGE IL 60527,
dupage,0913408038,2023-09-11,1772500.0,R2023-059850,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:20.942102,3,1202 BURR RIDGE CLUB BURR RIDGE IL 60527,
dupage,1001301015,2023-09-12,835000.0,R2023-059839,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:20.942173,3,10S580 GLENN DR BURR RIDGE IL 60527,
dupage,0936304039,2023-09-13,785000.0,R2023-061745,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:20.942289,3,8498 WALREDON AVE BURR RIDGE IL 60527,
dupage,0936104056,2023-09-19,841000.0,R2023-065303,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:20.94265,3,467 81ST ST BURR RIDGE IL 60527,
dupage,0913308027,2023-09-21,1950000.0,R2023-063875,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:20.942921,3,9 CLUBSIDE CT BURR RIDGE IL 60527,
dupage,0935400017,2023-10-04,615000.0,R2023-064996,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:20.943894,3,8616 MEADOWBROOK DR BURR RIDGE IL 60527,
dupage,0936209009,2023-10-06,250000.0,R2023-065947,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:20.944066,3,"8090 GARFIELD AVE # 3-1 BURR RIDGE IL 60527",
dupage,0936204015,2023-10-12,641600.0,R2023-066883,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:20.944349,3,8130 S PARK AVE BURR RIDGE IL 60527,
dupage,0913408032,2023-10-23,1625000.0,R2023-072589,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:20.944939,3,104 BURR RIDGE CLUB BURR RIDGE IL 60527,
dupage,1002402009,2023-10-25,325600.0,R2023-070211,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:20.945092,3,16W331 93RD PL BURR RIDGE IL 60527,
dupage,1002403021,2023-10-26,310000.0,R2023-072098,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:20.945198,3,16W330 94TH PL BURR RIDGE IL 60527,
dupage,0936100005,2023-10-27,355000.0,R2023-071578,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.787836,3,15W737 79TH ST HINSDALE IL 60521,
dupage,0925111006,2023-10-27,454500.0,R2023-074893,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.787866,3,7308 CHESTNUT HILLS BURR RIDGE IL 60527,
dupage,0936309008,2023-11-06,737000.0,R2023-078580,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.788507,3,402 PARKVIEW PL BURR RIDGE IL 60527,
dupage,0936406017,2023-11-07,899000.0,R2023-075770,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.788627,3,105 LAKEWOOD CIR BURR RIDGE IL 60521,
dupage,1002409005,2023-11-10,315000.0,R2023-075066,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.788932,3,9224 FALLING WATERS DR E BURR RIDGE IL 60527,
dupage,0936312006,2023-11-10,1325000.0,R2023-072979,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.788941,3,4 ROANOKE CT BURR RIDGE IL 60527,
dupage,0936209022,2023-11-10,209000.0,R2023-074721,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.788947,3,"8082 S GARFIELD AVE # 6-2 BURR RIDGE IL 60527",
dupage,1001401053,2023-11-16,1375000.0,R2023-078051,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.789268,3,9121 S GARFIELD AVE BURR RIDGE IL 60527,
dupage,0925301009,2023-12-01,7735585.0,R2023-076643,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.790088,3,7531 BRUSH HILL RD BURR RIDGE IL 60527,
dupage,0925207018,2023-12-06,1200000.0,R2023-078992,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.790343,3,15W256 N FRONTAGE RD BURR RIDGE IL 60527,
dupage,0936106008,2023-12-14,715000.0,R2024-000132,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.790804,3,8130 RIDGEPOINTE DR BURR RIDGE IL 60527,
dupage,0936309028,2023-12-15,780000.0,R2024-002811,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:25.790935,3,8560 DOLFOR COVE BURR RIDGE IL 60527,
dupage,1001207005,2024-01-19,1075000.0,R2024-006590,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.097173,3,230 DEVON DR BURR RIDGE IL 60527,
dupage,1001301002,2024-01-23,387000.0,R2024-005405,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.097271,3,10S513 MADISON ST BURR RIDGE IL 60527,
dupage,1001304020,2024-01-23,1020000.0,R2024-004959,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.097289,3,801 PROVENCAL DR BURR RIDGE IL 60527,
dupage,0936106016,2024-02-02,745000.0,R2024-006396,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.097711,3,8282 RIDGEPOINTE DR BURR RIDGE IL 60521,
dupage,1011207006,2024-02-09,2012500.0,R2024-010262,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.097931,3,9600 PACIFIC CT BURR RIDGE IL 60527,
dupage,1001302065,2024-02-12,1010000.0,R2024-009396,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.097995,3,148 CIRCLE RIDGE DR BURR RIDGE IL 60527,
dupage,0936202016,2024-02-16,320000.0,R2024-010215,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.098243,3,7950 S COUNTY LINE RD BURR RIDGE IL 60527,
dupage,1001207011,2024-02-29,825000.0,R2024-013317,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.09884,3,9001 ROYAL DR BURR RIDGE IL 60527,
dupage,0924311001,2024-03-01,9930000.0,R2024-011543,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.098918,3,6801 HIGH GROVE BLVD BURR RIDGE IL 60527,
dupage,1001401041,2024-03-06,1700000.0,R2024-012599,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.099144,3,9125 FOREST EDGE DR BURR RIDGE IL 60527,
dupage,1001406015,2024-03-12,605000.0,R2024-015497,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.099432,3,21 RODEO DR BURR RIDGE IL 60527,
dupage,0936100001,2024-03-14,318000.0,R2024-016151,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.099577,3,15W773 79TH ST BURR RIDGE IL 60527,
dupage,1002401015,2024-03-15,605000.0,R2024-014110,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:29.099646,3,10S650 OAK HILL CT BURR RIDGE IL 60527,
dupage,0924401023,2024-03-28,1049000.0,R2024-017959,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:31.682161,3,6869 FIELDSTONE DR BURR RIDGE IL 60527,
dupage,0925111047,2024-03-29,476000.0,R2024-021656,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:31.682315,3,138 CHESTNUT HILL CIR BURR RIDGE IL 60527,
dupage,0936206011,2024-04-04,668000.0,R2024-020855,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:31.682643,3,8129 KATHRYN CT BURR RIDGE IL 60527,
dupage,1001304009,2024-04-11,775000.0,R2024-026121,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:31.683014,3,780 W 94TH ST BURR RIDGE IL 60527,
dupage,1001207057,2024-04-15,925000.0,R2024-024516,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:31.683219,3,202 ASHTON DR BURR RIDGE IL 60527,
dupage,0936204002,2024-04-23,346550.0,R2025-030737,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:31.683762,3,316 81ST ST BURR RIDGE IL 60527,
dupage,0924201029,2024-04-27,1025000.0,R2024-026739,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:31.684223,3,53 S CABERNET CT BURR RIDGE IL 60527,
dupage,1001401060,2024-04-30,665000.0,R2024-023998,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:31.684441,3,15W287 91ST ST BURR RIDGE IL 60527,
dupage,1001308021,2024-05-07,525000.0,R2024-026900,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:31.684863,3,46 OAK CREEK DR BURR RIDGE IL 60527,
dupage,1001406009,2024-05-13,550000.0,R2024-032145,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:36.114728,3,18 LAUREL OAK CT BURR RIDGE IL 60527,
dupage,0925404014,2024-05-15,905000.0,R2024-030120,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:36.114927,3,7800 DREW AVE BURR RIDGE IL 60527,
dupage,1001308004,2024-05-25,750000.0,R2024-034453,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:36.115832,3,6 BEL AIRE CT BURR RIDGE IL 60527,
dupage,0936406005,2024-05-29,830000.0,R2024-036143,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:36.11595,3,8565 HEATHER DR BURR RIDGE IL 60527,
dupage,0936209007,2024-05-29,300000.0,R2024-034792,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:36.115964,3,"15W345 81ST ST # 2-3 BURR RIDGE IL 60527",
dupage,1011206001,2024-06-11,1720000.0,R2024-034159,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:36.117026,3,9520 FALLING WATER DR E BURR RIDGE IL 60527,
dupage,0924203010,2024-06-14,1325000.0,R2024-040232,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:36.117334,3,6705 FIELDSTONE DR BURR RIDGE IL 60521,
dupage,0913301040,2024-06-14,1200000.0,R2024-033784,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:36.117337,3,549 60TH PL BURR RIDGE IL 60521,
dupage,0924201028,2024-06-21,5075000.0,R2024-039367,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:36.11795,3,65 S CABERNET CT BURR RIDGE IL 60527,
dupage,1001105007,2024-06-23,984000.0,R2024-038290,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:36.11806,3,8749 AINTREE LN BURR RIDGE IL 60527,
dupage,1002409015,2024-06-26,290000.0,R2024-039629,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.553388,3,10 SYLVAN CT BURR RIDGE IL 60527,
dupage,0936404047,2024-06-29,1550000.0,R2024-045740,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.553839,3,9 HIDDEN LAKE DR BURR RIDGE IL 60527,
dupage,0913300054,2024-07-05,925000.0,R2024-045048,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.554189,3,2 NORRIS DR BURR RIDGE IL 60527,
dupage,0936305011,2024-07-09,850000.0,R2024-039048,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.554368,3,8336 DOLFOR CV BURR RIDGE IL 60527,
dupage,1001302024,2024-07-09,885000.0,R2024-042413,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.554394,3,2 KERI LN BURR RIDGE IL 60527,
dupage,0936200037,2024-07-11,3500000.0,R2024-040460,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.554577,3,367 OLD OAK CT BURR RIDGE IL 60527,
dupage,1001205001,2024-07-15,910000.0,R2024-044311,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.554816,3,8920 ROYAL DR BURR RIDGE IL 60521,
dupage,0936404005,2024-07-17,720000.0,R2024-045537,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.554998,3,8349 S PARK AVE BURR RIDGE IL 60527,
dupage,0913405004,2024-07-17,3250000.0,R2024-045333,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.555025,3,15W154 60TH ST BURR RIDGE IL 60527,
dupage,0936305019,2024-07-26,765000.0,R2024-048314,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.555797,3,8460 DOLFOR CV BURR RIDGE IL 60527,
dupage,1001301022,2024-08-09,948000.0,R2024-048470,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.556719,3,9305 S MADISON ST BURR RIDGE IL 60527,
dupage,0924203015,2024-08-09,1500000.0,R2024-046023,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:38.556753,3,6726 FIELDSTONE DR BURR RIDGE IL 60527,
dupage,0936209014,2024-08-15,329000.0,R2024-049385,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:40.901213,3,"8094 GARFIELD AVE # 4-2 BURR RIDGE IL 60527",
dupage,0913300057,2024-08-19,805000.0,R2024-052963,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:40.901448,3,8 NORRIS DR BURR RIDGE IL 60527,
dupage,1001401005,2024-08-20,339900.0,R2024-051967,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:40.901559,3,15W271 91ST ST BURR RIDGE IL 60527,
dupage,0925201006,2024-08-24,1870000.0,R2024-052661,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:40.901973,3,7210 GIDDINGS AVE BURR RIDGE IL 60527,
dupage,0936107006,2024-09-03,612000.0,R2024-059581,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:40.902542,3,8201 RIDGEPOINTE DR BURR RIDGE IL 60527,
dupage,1001210004,2024-09-04,350000.0,R2024-054122,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:40.902613,3,1 SHENANDOAH CT BURR RIDGE IL 60527,
dupage,1001301001,2024-09-05,950000.0,R2024-056568,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:40.902687,3,10S501 MADISON ST BURR RIDGE IL 60527,
dupage,0936301023,2024-09-10,1575000.0,R2024-055574,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:40.902958,3,7 SHILOH CT BURR RIDGE IL 60527,
dupage,0925104015,2024-09-13,300000.0,R2024-058563,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:40.903196,3,15W715 74TH ST HINSDALE IL 60521,
dupage,0936404017,2024-09-17,651600.0,R2024-057879,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:40.90333,3,217 LAKEWOOD CIR BURR RIDGE IL 60527,
dupage,0936109042,2024-09-27,940000.0,R2024-059766,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:40.904023,3,42 DURHAM CT BURR RIDGE IL 60527,
dupage,0936209022,2024-10-03,285000.0,R2024-063335,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:43.612035,3,"8082 S GARFIELD AVE # 6-2 BURR RIDGE IL 60527",
dupage,1001301007,2024-10-08,575000.0,R2024-063032,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:43.612306,3,10S581 MADISON ST BURR RIDGE IL 60521,
dupage,0936202017,2024-10-11,320000.0,R2024-060821,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:43.612503,3,7954 S COUNTY LINE RD BURR RIDGE IL 60527,
dupage,1001207035,2024-10-21,950000.0,R2024-069164,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:43.613028,3,9011 ENCLAVE DR BURR RIDGE IL 60527,
dupage,0936310009,2024-10-23,845000.0,R2024-064427,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:43.613174,3,8472 KIMBERLY CT BURR RIDGE IL 60527,
dupage,0936201018,2024-10-23,2500000.0,R2024-065460,warranty,true,[],mydec,https://illinois-edp.data.socrata.com/resource/it54-y4c6.json,2026-04-25 23:48:43.613178,3,8025 HAMILTON AVE BURR RIDGE IL 60527,
