county,pin_normalized,sale_date,sale_price,document_number,deed_type,is_arms_length,confidence_score,address_normalized,building_sqft,year_built,bedrooms,bathrooms,lot_sqft,assessed_value
dupage,1002408007,2005-08-24,1212500.0,DPSOA-184797,warranty,true,2,6 CASCADE CT W BURR RIDGE IL 60527,,,,,24393.600000000002,
dupage,1002408015,2019-08-02,830000.0,DPSOA-65064,other,false,2,9301 CASCADE CIR BURR RIDGE IL 60527,,,,,20908.8,
dupage,1011200011,2019-11-07,365000.0,DPSOA-102743,warranty,true,2,16W256 95TH PL BURR RIDGE IL 60527,,,,,18730.8,
dupage,1011207004,2002-10-08,1200000.0,DPSOA-263667,warranty,true,2,9536 PACIFIC CT BURR RIDGE IL 60527,,,,,28749.600000000002,
dupage,0936109034,2015-03-31,560000.0,R2015-036629,trustee,false,2,34 LANCASTER CT BURR RIDGE IL 60521,,,,,3920.3999999999996,
dupage,0924405008,2015-06-15,600000.0,R2015-067623,warranty,true,2,6826 FIELDSTONE DR BURR RIDGE IL 60527,,,,,23958.000000000004,
dupage,1001403011,2016-03-10,410000.0,R2016-025684,warranty,true,2,15W081 91ST ST BURR RIDGE IL 60527,,,,,27878.4,
dupage,1001107017,2016-11-29,660000.0,R2016-133001,warranty,true,2,8712 AINTREE LN BURR RIDGE IL 60527,,,,,20037.600000000002,
dupage,0913409008,2017-05-15,815000.0,R2017-050178,trustee,false,2,1405 BURR RIDGE CLB BURR RIDGE IL 60527,,,,,9583.2,
dupage,0936104034,2017-05-31,517500.0,R2017-060828,warranty,true,2,26 PINE TREE LN BURR RIDGE IL 60527,,,,,3484.8,
dupage,0936408009,2017-12-27,705000.0,R2018-001443,warranty,true,2,37 FAWN CT BURR RIDGE IL 60527,,,,,30927.6,
dupage,0924201026,2018-01-02,3356000.0,R2018-002586,warranty,true,2,89 S CABERNET CT BURR RIDGE IL 60527,,,,,45302.4,
dupage,1002409019,2018-03-16,1250000.0,R2018-026851,trustee,false,2,7 SYLVAN GLEN CT BURR RIDGE IL 60527,,,,,24829.199999999997,
dupage,0913301002,2018-03-26,1075000.0,R2018-030331,warranty,true,2,134 W 59TH ST BURR RIDGE IL 60527,,,,,38332.8,
dupage,0936104051,2018-04-23,509000.0,R2018-035292,trustee,false,2,49 PINE TREE LN BURR RIDGE IL 60527,,,,,3484.8,
dupage,1001207009,2018-10-03,560000.0,R2018-096838,warranty,true,2,8941 ROYAL DR BURR RIDGE IL 60527,,,,,22215.600000000002,
dupage,0936310006,2018-12-20,180000.0,R2018-118714,trustee,false,2,8436 KIMBERLY CT BURR RIDGE IL 60527,,,,,24393.600000000002,
dupage,0936106009,2019-02-09,575000.0,R2019-013284,warranty,true,2,8150 RIDGEPOINTE DR BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,0936200041,2019-04-12,1070000.0,R2019-030046,warranty,true,2,302 OLD OAK CT WILLOWBROOK IL 60527,,,,,30927.6,
dupage,0936106002,2019-05-31,730000.0,R2019-042442,warranty,true,2,"15W345 81ST ST # 15W540 BURR RIDGE IL 60527",,,,,20037.600000000002,
dupage,0936302016,2019-07-15,512000.0,R2019-065977,warranty,true,2,8449 CANTERBERRY DR BURR RIDGE IL 60527,,,,,16552.8,
dupage,0925206003,2019-07-17,225500.0,R2019-061130,warranty,true,2,7329 GIDDINGS AVE BURR RIDGE IL 60527,,,,,13068.0,
dupage,1002408012,2019-08-30,750000.0,R2019-078252,warranty,true,2,9284 CASCADE CIR BURR RIDGE IL 60527,,,,,22651.2,
dupage,0936304053,2019-12-06,577000.0,R2019-114697,trustee,false,2,8524 WALREDON AVE BURR RIDGE IL 60527,,,,,13939.2,
dupage,0924405027,2020-05-29,688800.0,R2020-055535,warranty,true,2,6912 FIELDSTONE DR BURR RIDGE IL 60521,,,,,31363.199999999997,
dupage,0913408042,2020-07-27,875000.0,R2020-118045,trustee,false,2,1206 BURR RIDGE CLUB BURR RIDGE IL 60527,,,,,9147.6,
dupage,0924207001,2020-12-31,1225000.0,R2021-002220,warranty,true,2,202 KENMARE DR BURR RIDGE IL 60527,,,,,6098.400000000001,
dupage,0935205041,2025-06-16,27000.0,R2025-040029,trustee,false,1,341 SHORE DR BURR RIDGE IL 60521,,,,,6969.6,
dupage,0935205041,2025-06-16,27000.0,DECL-20250602203225,trustee,false,1,341 SHORE DR BURR RIDGE IL 60521,,,,,6969.6,
dupage,1001107017,2016-11-01,660000.0,DGT-1001107017-2016-11-01,warranty,true,2,8712 AINTREE LN BURR RIDGE IL 60527,,,,,20037.600000000002,
dupage,1001207009,2018-10-01,560000.0,DGT-1001207009-2018-10-01,warranty,true,2,8941 ROYAL DR BURR RIDGE IL 60527,,,,,22215.600000000002,
dupage,1002408012,2019-08-01,750000.0,DGT-1002408012-2019-08-01,warranty,true,2,9284 CASCADE CIR BURR RIDGE IL 60527,,,,,22651.2,
dupage,1002409019,2018-03-01,1250000.0,DGT-1002409019-2018-03-01,warranty,true,2,7 SYLVAN GLEN CT BURR RIDGE IL 60527,,,,,24829.199999999997,
dupage,1002412011,2014-05-01,975000.0,DGT-1002412011-2014-05-01,warranty,true,2,1 TUMBLEBROOK CT BURR RIDGE IL 60527,,,,,25264.8,
dupage,1001403011,2016-03-01,410000.0,DGT-1001403011-2016-03-01,warranty,true,2,15W081 91ST ST BURR RIDGE IL 60527,,,,,27878.4,
dupage,1002400019,2018-10-01,956726.0,DGT-1002400019-2018-10-01,warranty,true,2,91ST ST BURR RIDGE IL 60527,,,,,56192.4,
dupage,1001308023,2018-11-01,460000.0,DGT-1001308023-2018-11-01,warranty,true,2,48 OAK CREEK DR BURR RIDGE IL 60527,,,,,3049.2000000000003,
dupage,0913300031,2001-06-15,500000.0,DPSOA-118926,warranty,true,2,6006 S GRANT ST HINSDALE IL 60521,,,,,435.6,
dupage,0913301002,2018-04-09,1075000.0,DPSOA-30331,warranty,true,2,134 W 59TH ST BURR RIDGE IL 60527,,,,,38332.8,
dupage,0913301005,2011-05-13,1330000.0,DPSOA-59880,warranty,true,2,116 W 59TH ST BURR RIDGE IL 60527,,,,,38332.8,
dupage,0913301024,2000-06-02,240000.0,DPSOA-82556,other,false,2,5925 S GRANT ST BURR RIDGE IL 60527,,,,,19166.4,
dupage,0913301036,2016-09-12,950000.0,DPSOA-97949,warranty,true,2,499 60TH PL BURR RIDGE IL 60527,,,,,14810.400000000001,
dupage,0913301042,2000-05-04,680000.0,DPSOA-66060,warranty,true,2,573 60TH PL BURR RIDGE IL 60527,,,,,17859.6,
dupage,0913308018,2003-08-22,1840000.0,DPSOA-333246,warranty,true,2,12 ANDREW CT BURR RIDGE IL 60527,,,,,22651.2,
dupage,0913400020,2012-07-03,760000.0,DPSOA-84636,warranty,true,2,5915 GIDDINGS AVE HINSDALE IL 60521,,,,,25264.8,
dupage,0913407023,2005-06-24,1300000.0,DPSOA-132687,other,false,2,506 BURR RIDGE CLB BURR RIDGE IL 60527,,,,,8276.4,
dupage,0913408015,2009-01-23,1050000.0,DPSOA-8981,other,false,2,903 BURR RIDGE CLB BURR RIDGE IL 60527,,,,,7405.200000000001,
dupage,0913409008,2017-05-23,815000.0,DPSOA-50178,other,false,2,1405 BURR RIDGE CLB BURR RIDGE IL 60527,,,,,9583.2,
dupage,0913409019,2012-05-14,388000.0,DPSOA-62360,other,false,1,1604 BURR RIDGE CLUB BURR RIDGE IL 60527,,,,,16117.199999999999,
dupage,0924200096,2003-03-06,450000.0,DPSOA-89628,warranty,true,2,6381 GARFIELD AVE BURR RIDGE IL 60527,,,,,30927.6,
dupage,0924206010,2013-06-06,805000.0,DPSOA-81998,warranty,true,2,301 KENMARE DR BURR RIDGE IL 60527,,,,,5227.2,
dupage,0924206016,2004-06-08,850000.0,DPSOA-152287,warranty,true,2,501 KENMARE DR BURR RIDGE IL 60527,,,,,6098.400000000001,
dupage,0924206028,2017-08-23,985000.0,DPSOA-86672,other,false,2,703 KENMARE DR BURR RIDGE IL 60527,,,,,6098.400000000001,
dupage,0924401025,2010-10-25,1100000.0,DPSOA-145148,other,false,2,6877 FIELDSTONE DR BURR RIDGE IL 60527,,,,,31363.199999999997,
dupage,0924405008,2015-06-23,600000.0,DPSOA-67623,warranty,true,2,6826 FIELDSTONE DR BURR RIDGE IL 60527,,,,,23958.000000000004,
dupage,0924405027,2020-06-02,688800.0,DPSOA-55535,warranty,true,2,6912 FIELDSTONE DR BURR RIDGE IL 60521,,,,,31363.199999999997,
dupage,0925108037,2002-11-18,200000.0,DPSOA-316443,warranty,true,2,15W667 74TH ST BURR RIDGE IL 60527,,,,,15681.599999999999,
dupage,0925111003,2007-05-14,250000.0,DPSOA-89089,warranty,true,2,7240 CHESTNUT HILLS BURR RIDGE IL 60527,,,,,22215.600000000002,
dupage,0925111015,2015-04-29,325000.0,DPSOA-44843,warranty,true,2,7332 CHESTNUT HILLS BURR RIDGE IL 60527,,,,,57934.8,
dupage,0925111041,2014-08-22,387000.0,DPSOA-76022,warranty,true,2,144 CHESTNUT HILLS BURR RIDGE IL 60521,,,,,14810.400000000001,
dupage,0925111050,2005-06-29,380000.0,DPSOA-137107,warranty,true,2,132 CHESTNUT HILLS BURR RIDGE IL 60527,,,,,27442.8,
dupage,0925203002,2004-07-16,397000.0,DPSOA-191172,warranty,true,2,7219 S PARK AVE BURR RIDGE IL 60527,,,,,15681.599999999999,
dupage,0925206003,2013-05-29,156000.0,DPSOA-77325,warranty,true,2,7329 GIDDINGS AVE BURR RIDGE IL 60527,,,,,13068.0,
dupage,0925207017,2006-09-26,295000.0,DPSOA-186448,warranty,true,2,7329 S PARK AVE BURR RIDGE IL 60527,,,,,13068.0,
dupage,0925401017,2005-03-31,415000.0,DPSOA-65192,warranty,true,2,7512 DREW AVE BURR RIDGE IL 60527,,,,,40510.8,
dupage,0935205035,2007-03-16,2136000.0,DPSOA-47972,warranty,true,2,261 SHORE DR BURR RIDGE IL 60521,,,,,103237.20000000001,
dupage,0935205036,2014-07-18,3033502.0,DPSOA-63011,other,false,2,281 SHORE DR BURR RIDGE IL 60521,,,,,129808.8,
dupage,0935400012,2013-06-17,166000.0,DPSOA-87404,other,false,1,8426 MEADOWBROOK DR HINSDALE IL 60521,,,,,49222.799999999996,
dupage,0935400021,2011-09-28,1301304.0,DPSOA-114098,other,false,2,16W601 FRONTAGE RD BURR RIDGE IL 60527,,,,,33976.8,
dupage,0936104050,2005-04-19,625000.0,DPSOA-79382,other,false,2,51 PINETREE LN BURR RIDGE IL 60527,,,,,3484.8,
dupage,0936104051,2018-04-24,509000.0,DPSOA-35292,other,false,2,49 PINE TREE LN BURR RIDGE IL 60527,,,,,3484.8,
dupage,0936106002,2019-05-31,730000.0,DPSOA-42442,warranty,true,2,"15W345 81ST ST # 15W540 BURR RIDGE IL 60527",,,,,20037.600000000002,
dupage,0936109005,2003-05-06,590000.0,DPSOA-171558,warranty,true,2,5 BERKSHIRE LN BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0936109020,2012-01-19,531900.0,DPSOA-8152,warranty,true,2,20 LAKE RIDGE CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0936109034,2015-04-09,560000.0,DPSOA-36629,other,false,2,34 LANCASTER CT BURR RIDGE IL 60521,,,,,3920.3999999999996,
dupage,0936109035,2011-03-01,515000.0,DPSOA-29166,other,false,2,35 LANCASTER CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0936109059,2003-12-22,650000.0,DPSOA-478343,warranty,true,2,59 BERKSHIRE CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0936200041,2019-04-23,1070000.0,DPSOA-30046,warranty,true,2,302 OLD OAK CT WILLOWBROOK IL 60527,,,,,30927.6,
dupage,0936201014,2001-09-18,388500.0,DPSOA-199050,warranty,true,2,15W234 79TH ST BURR RIDGE IL 60521,,,,,40075.200000000004,
dupage,0936206005,2006-07-27,667000.0,DPSOA-145161,warranty,true,2,8111 S PARK AVE BURR RIDGE IL 60521,,,,,23958.000000000004,
dupage,0936207003,2002-11-12,548000.0,DPSOA-308752,other,false,2,8219 KATHRYN CT BURR RIDGE IL 60527,,,,,16117.199999999999,
dupage,0936209063,2015-07-21,205000.0,DPSOA-79249,warranty,true,2,"7982 GARFIELD AVE # 16-3 BURR RIDGE IL 60521",,,,,235659.6,
dupage,0936210023,2016-05-20,232000.0,DPSOA-49497,warranty,true,2,"7962 GARFIELD AVE # 209 BURR RIDGE IL 60527",,,,,72745.2,
dupage,0936301017,2003-10-07,360000.0,DPSOA-388043,warranty,true,2,126 KRAML DR BURR RIDGE IL 60527,,,,,32670.0,
dupage,0936301018,2000-11-06,1070000.0,DPSOA-173693,warranty,true,2,124 KRAML DR BURR RIDGE IL 60527,,,,,34848.0,
dupage,0936302016,2019-08-06,512000.0,DPSOA-65977,warranty,true,2,8449 CANTERBERRY DR BURR RIDGE IL 60527,,,,,16552.8,
dupage,0936304051,2017-04-17,650000.0,DPSOA-36413,warranty,true,2,8548 WALDREDON AVE BURR RIDGE IL 60521,,,,,13939.2,
dupage,0936304053,2019-12-10,577000.0,DPSOA-114697,other,false,2,8524 WALREDON AVE BURR RIDGE IL 60527,,,,,13939.2,
dupage,0936308001,2001-08-17,405000.0,DPSOA-174143,other,false,2,8425 DOLFOR COVE BURR RIDGE IL 60522,,,,,12632.4,
dupage,0936309002,2014-04-25,561500.0,DPSOA-34308,warranty,true,2,412 BENNACOTT LN BURR RIDGE IL 60521,,,,,23522.4,
dupage,0936309025,2002-12-12,527000.0,DPSOA-346247,warranty,true,2,8622 DOLFOR COVE BURR RIDGE IL 60527,,,,,15245.999999999998,
dupage,0936311027,2020-09-14,502500.0,DPSOA-102923,other,false,2,513 87TH ST BURR RIDGE IL 60527,,,,,19602.0,
dupage,0936311043,2000-03-13,185000.0,DPSOA-35905,warranty,true,2,548 CONWAY CT BURR RIDGE IL 60521,,,,,16117.199999999999,
dupage,0936402001,2012-01-10,410000.0,DPSOA-4131,warranty,false,1,380 KIRKWOOD COVE BURR RIDGE IL 60527,,,,,16552.8,
dupage,0936404009,2014-08-08,461000.0,DPSOA-70894,warranty,true,2,8425 S PARK AVE BURR RIDGE IL 60521,,,,,15245.999999999998,
dupage,0936404019,2005-10-06,660000.0,DPSOA-223485,other,false,2,74 DEER PATH TR BURR RIDGE IL 60521,,,,,20037.600000000002,
dupage,0936406009,2004-12-01,665000.0,DPSOA-301297,warranty,true,2,8649 HEATHER DR BURR RIDGE IL 60527,,,,,18730.8,
dupage,0936406012,2011-04-01,570000.0,DPSOA-43474,warranty,true,2,314 LAKEWOOD CIR BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,1001102001,2005-11-07,195000.0,DPSOA-248646,warranty,true,2,10S231 VINE ST BURR RIDGE IL 60527,,,,,35283.600000000006,
dupage,1001104020,2015-07-14,692500.0,DPSOA-76233,warranty,true,2,4 TURNBERRY CT BURR RIDGE IL 60527,,,,,24829.199999999997,
dupage,1001104025,2002-07-10,600000.0,DPSOA-176574,warranty,true,2,15W560 91ST ST HINSDALE IL 60521,,,,,103672.79999999999,
dupage,1001107017,2016-12-01,660000.0,DPSOA-133001,warranty,true,2,8712 AINTREE LN BURR RIDGE IL 60527,,,,,20037.600000000002,
dupage,1001109006,2000-08-11,503000.0,DPSOA-123905,warranty,true,2,5 MORGAN CT WILLOWBROOK IL 60527,,,,,23958.000000000004,
dupage,1001207007,2001-10-26,690000.0,DPSOA-231732,warranty,true,2,8921 ROYAL DR BURR RIDGE IL 60527,,,,,23958.000000000004,
dupage,1001207009,2018-10-15,560000.0,DPSOA-96838,warranty,true,2,8941 ROYAL DR BURR RIDGE IL 60527,,,,,22215.600000000002,
dupage,1001207026,2002-02-01,767000.0,DPSOA-33757,warranty,true,2,895O ENCLAVE DR BURR RIDGE IL 60527,,,,,25700.399999999998,
dupage,1001207029,2001-11-13,810000.0,DPSOA-245596,quit_claim,false,2,8951 ENCLAVE DR BURR RIDGE IL 60521,,,,,23086.800000000003,
dupage,1001207054,2000-08-18,865000.0,DPSOA-128347,warranty,true,2,181 ASHTON DR BURR RIDGE IL 60527,,,,,26571.6,
dupage,1001207079,2013-01-07,185000.0,DPSOA-2860,warranty,false,1,15W090 91ST ST BURR RIDGE IL 60527,,,,,21780.0,
dupage,1001301018,2014-01-24,400000.0,DPSOA-7075,executor,false,2,10S638 GLENN DR BURR RIDGE IL 60527,,,,,20908.8,
dupage,1001302007,2002-11-25,570000.0,DPSOA-326324,warranty,true,2,10S515 GLENN DR BURR RIDGE IL 60527,,,,,21344.399999999998,
dupage,1001302062,2000-06-21,179000.0,DPSOA-94428,warranty,true,2,142 CIRCLE RIDGE DR BURR RIDGE IL 60527,,,,,27878.4,
dupage,1001308014,2012-04-27,515000.0,DPSOA-54497,warranty,true,2,39 RED OAK CT BURR RIDGE IL 60527,,,,,4356.0,
dupage,1001308029,2005-07-11,575000.0,DPSOA-145915,warranty,true,2,54 OAK CREEK DR BURR RIDGE IL 60527,,,,,2613.6,
dupage,1001403011,2016-03-18,410000.0,DPSOA-25684,executor,false,2,15W081 91ST ST BURR RIDGE IL 60527,,,,,27878.4,
dupage,1002400019,2018-10-16,956726.0,DPSOA-97504,warranty,true,2,91ST ST BURR RIDGE IL 60527,,,,,56192.4,
dupage,1002403001,2000-06-21,275000.0,DPSOA-94372,warranty,true,2,10S721 S JACKSON ST BURR RIDGE IL 60527,,,,,14810.400000000001,
dupage,1002408012,2019-09-06,750000.0,DPSOA-78252,warranty,true,2,9284 CASCADE CIR BURR RIDGE IL 60527,,,,,22651.2,
dupage,1002410012,2000-06-01,287500.0,DPSOA-82107,warranty,true,2,9289 FALLINGWATER DR BURR RIDGE IL 60527,,,,,50093.99999999999,
dupage,1002412008,2012-11-02,900000.0,DPSOA-154817,warranty,false,1,5 TUMBLEBROOK CT BURR RIDGE IL 60527,,,,,30056.399999999998,
dupage,1002412010,2003-11-14,1485000.0,DPSOA-435331,warranty,true,2,3 TUMBLEBROOK CT BURR RIDGE IL 60527,,,,,30927.6,
dupage,1011200013,2010-04-28,326000.0,DPSOA-54752,other,false,2,16W300 95TH PL BURR RIDGE IL 60527,,,,,11325.6,
dupage,0925206002,2015-06-25,189000.0,R2015-070926,warranty,false,1,7319 GIDDINGS AVE BURR RIDGE IL 60527,,,,,13068.0,
dupage,1001200001,2015-11-19,480000.0,R2015-133319,trustee,false,2,15W375 87TH ST BURR RIDGE IL 60521,,,,,115869.6,
dupage,0936210015,2015-11-30,200000.0,R2015-131822,warranty,true,2,"7958 S GARFIELD AVE # 107 BURR RIDGE IL 60521",,,,,72745.2,
dupage,0925211004,2016-03-01,2550000.0,R2016-020021,warranty,true,2,200 FRONTAGE RD WILLOWBROOK IL 60527,,,,,16117.199999999999,
dupage,0925111038,2016-04-05,315000.0,R2016-038600,warranty,true,2,119 CHESTNUT HILLS BURR RIDGE IL 60527,,,,,18295.2,
dupage,0936209061,2016-06-22,170000.0,R2016-075603,warranty,true,2,"7982 GARFIELD AVE # 16-1 BURR RIDGE IL 60527",,,,,235659.6,
dupage,0936109066,2016-07-21,650000.0,R2016-107151,warranty,true,2,66 BERKSHIRE CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0936400018,2016-10-07,830000.0,R2016-110885,trustee,false,2,15W218 87TH ST BURR RIDGE IL 60527,,,,,145054.80000000002,
dupage,0936109056,2016-10-14,575000.0,R2016-117227,trustee,false,2,56 CHESTERFIELD CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0936406007,2017-03-23,540000.0,R2017-029694,warranty,true,2,8617 HEATHER DR BURR RIDGE IL 60521,,,,,18730.8,
dupage,1001301006,2017-06-08,420000.0,R2017-058102,warranty,true,2,10S571 MADISON ST BURR RIDGE IL 60521,,,,,20037.600000000002,
dupage,0936403003,2017-06-16,338000.0,R2017-064041,warranty,true,2,364 TAMERTON PKWY BURR RIDGE IL 60527,,,,,13503.6,
dupage,0924200023,2017-08-02,2450000.0,R2017-080300,other,false,2,6500 S ELM ST BURR RIDGE IL 60527,,,,,207345.59999999998,
dupage,0936109050,2017-08-15,645000.0,R2017-084642,trustee,false,2,50 CHESTERFIELD CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,1001304018,2017-08-29,670000.0,R2017-092792,warranty,true,2,725 PROVENCAL DR BURR RIDGE IL 60527,,,,,48351.600000000006,
dupage,0925403013,2017-10-11,350000.0,R2017-111106,warranty,true,2,311 79TH ST BURR RIDGE IL 60527,,,,,40075.200000000004,
dupage,0936109031,2018-05-17,660000.0,R2018-045856,trustee,false,2,31 LANCASTER CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0913409010,2018-05-22,810000.0,R2018-051482,trustee,false,2,1403 BURR RIDGE CLB BURR RIDGE IL 60527,,,,,10018.800000000001,
dupage,0925304012,2018-05-26,269300.0,R2018-052031,warranty,true,2,7736 S GRANT ST BURR RIDGE IL 60527,,,,,108464.40000000001,
dupage,1002405001,2018-06-06,100000.0,R2018-054402,trustee,false,2,10S560 OAK HILL CT BURR RIDGE IL 60527,,,,,26571.6,
dupage,0936300026,2018-06-29,1200000.0,R2018-065709,trustee,false,2,8350 WATERVIEW CT BURR RIDGE IL 60527,,,,,31798.8,
dupage,0936206015,2018-06-29,735000.0,R2018-063065,warranty,true,2,8201 KATHRYN CT BURR RIDGE IL 60527,,,,,17859.6,
dupage,1001308027,2018-07-17,385000.0,R2018-075117,warranty,true,2,52 OAK CREEK DR BURR RIDGE IL 60527,,,,,2613.6,
dupage,0913408013,2018-07-23,801000.0,R2018-071468,trustee,false,2,804 BURR RIDGE CLB BURR RIDGE IL 60527,,,,,7840.799999999999,
dupage,0936209056,2018-07-31,169500.0,R2018-071739,warranty,true,2,"7990 GARFIELD AVE # 14-4 BURR RIDGE IL 60527",,,,,235659.6,
dupage,1001304010,2018-08-01,450000.0,R2018-075209,warranty,true,2,760 94TH ST BURR RIDGE IL 60527,,,,,23086.800000000003,
dupage,0936310007,2018-08-20,540000.0,R2018-080644,warranty,true,2,8448 KIMBERLY CT BURR RIDGE IL 60527,,,,,20037.600000000002,
dupage,0924209003,2018-09-10,880000.0,R2018-088975,warranty,true,2,1201 KENMARE DR BURR RIDGE IL 60527,,,,,8712.0,
dupage,0925401019,2018-10-10,420000.0,R2018-100756,trustee,false,2,7520 DREW AVE BURR RIDGE IL 60527,,,,,40510.8,
dupage,0936403019,2018-12-19,445000.0,R2018-116437,trustee,false,2,319 LAKEWOOD CIR BURR RIDGE IL 60527,,,,,15681.599999999999,
dupage,1011201002,2019-03-07,235000.0,R2019-024540,warranty,true,2,16W361 95TH PL BURR RIDGE IL 60527,,,,,11325.6,
dupage,0936406002,2019-04-01,520000.0,R2019-024545,trustee,false,2,8517 HEATHER DR BURR RIDGE IL 60527,,,,,18730.8,
dupage,1001301015,2019-06-21,570000.0,R2019-050210,trustee,false,2,10S580 GLENN DR BURR RIDGE IL 60527,,,,,20037.600000000002,
dupage,0913407013,2019-06-27,1325000.0,R2019-052294,warranty,true,2,603 BURR RIDGE CLB BURR RIDGE IL 60527,,,,,7840.799999999999,
dupage,0925200025,2019-07-02,1950000.0,R2019-057973,warranty,true,2,120 HARVESTER DR BURR RIDGE IL 60527,,,,,83199.59999999999,
dupage,0924203003,2019-07-03,892500.0,R2019-056195,warranty,true,2,6735 FIELDSTONE DR BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,0936209036,2019-07-15,175500.0,R2019-062635,trustee,false,2,"8078 GARFIELD AVE # 4 BURR RIDGE IL 60527",,,,,235659.6,
dupage,0936209062,2019-10-08,235000.0,R2019-097733,trustee,false,2,"15W345 81ST ST # 2-2 BURR RIDGE IL 60527",,,,,235659.6,
dupage,1011207019,2020-05-01,755000.0,R2020-052140,warranty,false,1,9525 PACIFIC CT BURR RIDGE IL 60527,,,,,33105.6,
dupage,0936200012,2020-05-26,365000.0,R2020-067577,warranty,true,2,7908 S GARFIELD AVE BURR RIDGE IL 60527,,,,,1306.8,
dupage,1001301020,2020-07-28,468000.0,R2020-085791,warranty,true,2,10S664 GLENN DR BURR RIDGE IL 60527,,,,,20908.8,
dupage,0936304019,2020-09-11,508000.0,R2021-010148,trustee,false,2,8448 WALREDON AVE BURR RIDGE IL 60527,,,,,12196.800000000001,
dupage,0913300094,2020-09-17,1505000.0,R2020-149712,trustee,false,2,650 GRANT CT BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,1001203017,2020-09-17,480900.0,R2020-113403,warranty,false,1,2 HANOVER CT BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,1001401046,2020-09-25,90000.0,R2020-116406,trustee,false,2,220 FOREST EDGE CT BURR RIDGE IL 60527,,,,,36590.4,
dupage,0936105019,2020-09-25,935000.0,R2020-117630,trustee,false,2,8140 LAKE RIDGE DR BURR RIDGE IL 60527,,,,,33541.200000000004,
dupage,0925402001,2020-10-22,495000.0,R2020-133273,trustee,false,2,122 75TH ST BURR RIDGE IL 60527,,,,,41382.0,
dupage,0913406025,2020-11-03,1000000.0,R2020-143909,trustee,false,1,15W090 60TH ST BURR RIDGE IL 60527,,,,,133293.6,
dupage,0936406009,2020-11-10,515000.0,R2020-144395,warranty,true,2,8649 HEATHER DR BURR RIDGE IL 60527,,,,,18730.8,
dupage,0936201004,2025-06-04,1185000.0,R2025-033153,warranty,true,2,7950 DREW AVE BURR RIDGE IL 60527,,,,,386377.19999999995,
dupage,0924209009,2025-09-11,1225000.0,R2025-060459,trustee,false,2,1101 KENMARE DR BURR RIDGE IL 60527,,,,,4791.6,
dupage,0924209009,2025-09-11,1225000.0,DECL-20250902280170,trustee,false,2,1101 KENMARE DR BURR RIDGE IL 60527,,,,,4791.6,
dupage,0924310004,2025-09-17,3000000.0,R2025-060743,warranty,true,2,6951 HIGH GROVE BLVD BURR RIDGE IL 60527,,,,,232610.4,
dupage,0924310004,2025-09-17,3000000.0,DECL-20250902288609,warranty,true,2,6951 HIGH GROVE BLVD BURR RIDGE IL 60527,,,,,232610.4,
dupage,0913406011,2025-12-12,1478000.0,R2026-000701,warranty,true,2,13 WOODGATE DR BURR RIDGE IL 60527,,,,,22651.2,
dupage,0913406011,2025-12-19,1478000.0,DECL-20251202257140,warranty,true,2,13 WOODGATE DR BURR RIDGE IL 60527,,,,,22651.2,
dupage,0913406011,2025-12-24,1478000.0,DECL-20251202257140,warranty,true,2,13 WOODGATE DR BURR RIDGE IL 60527,,,,,22651.2,
dupage,1001105003,2013-02-01,530000.0,DGT-1001105003-2013-02-01,warranty,true,2,8720 S GRANT ST BURR RIDGE IL 60527,,,,,20037.600000000002,
dupage,1001200001,2015-11-01,480000.0,DGT-1001200001-2015-11-01,warranty,true,2,15W375 87TH ST BURR RIDGE IL 60521,,,,,115869.6,
dupage,1002408018,2019-09-01,1175000.0,DGT-1002408018-2019-09-01,warranty,true,2,9330 CASCADE CIR BURR RIDGE IL 60527,,,,,27007.2,
dupage,1002411006,2020-10-01,185000.0,DGT-1002411006-2020-10-01,warranty,true,2,7 ARCADIA CT BURR RIDGE IL 60527,,,,,30056.399999999998,
dupage,1001301020,2020-07-01,468000.0,DGT-1001301020-2020-07-01,warranty,true,2,10S664 GLENN DR BURR RIDGE IL 60527,,,,,20908.8,
dupage,1001302004,2018-02-01,461000.0,DGT-1001302004-2018-02-01,warranty,true,2,10S461 GLENN DR BURR RIDGE IL 60527,,,,,21344.399999999998,
dupage,1001304010,2018-08-01,450000.0,DGT-1001304010-2018-08-01,warranty,true,2,760 94TH ST BURR RIDGE IL 60527,,,,,23086.800000000003,
dupage,1001304018,2017-08-01,670000.0,DGT-1001304018-2017-08-01,warranty,true,2,725 PROVENCAL DR BURR RIDGE IL 60527,,,,,48351.600000000006,
